close, open, high, low, volume, atr14, psar, close_diff, ema_fast, ema_slow, ema_fast_diff, price_v_close, bar_time, position, alpha_imp1_ema_up, alpha_imp2_ema_pos_x, alpha_imp3_psar_up, alpha_imp4_close_up, alpha_imp6_price_v_close_thres, short_rev_imp1_rev_box, short_rev_imp2_ema_neg, short_rev_imp3_ema_neg_x, short_rev_imp4_close_neg, long_rev_imp1_rev_box, long_rev_imp2_ema_pos, long_rev_imp3_ema_pos_x, long_rev_imp4_close_pos, ,
6.844,6.87,6.87,6.84,27736,8.0909,6.813146261,-0.036,6.888665973,6.851512644,-0.011166493, , 2019-06-25 14:40:00, FLAT, , , , , , , , , , , , , , , 
6.8284,6.85,6.85,6.8273,13800,8.0909,6.820488948,-0.0156,6.876612778,6.84931144,-0.012053195, , 2019-06-25 14:45:00, FLAT, , , , , , , , , , , , , , , 
6.8451,6.83,6.87,6.83,31250,8.0909,6.8273,0.0167,6.870310223,6.84891035,-0.006302556, , 2019-06-25 14:50:00, FLAT, , , , , , , , , , , , , , , 
6.845,6.84,6.85,6.82,10567,8.0909,6.96,-0.0001,6.865248178,6.848537936,-0.005062045, , 2019-06-25 14:55:00, FLAT, , , , , , , , , , , , , , , 
6.84,6.845,6.88,6.84,21324,8.0909,6.9586,-0.005,6.860198543,6.847724799,-0.005049636, , 2019-06-25 15:00:00, FLAT, , , , , , , , , , , , , , , 
6.86,6.85,6.87,6.835,12243,8.0909,6.957214,0.02,6.860158834,6.848893866,-0.000039709, , 2019-06-25 15:05:00, FLAT, , , , , , , , , , , , , , , 
6.85,6.86,6.8699,6.845,18360,8.0909,6.95584186,-0.01,6.858127067,6.848999212,-0.002031767, , 2019-06-25 15:10:00, FLAT, , , , , , , , , , , , , , , 
6.8217,6.85,6.855,6.81,15197,8.0909,6.954483441,-0.0283,6.850841654,6.846399287,-0.007285413, , 2019-06-25 15:15:00, FLAT, , , , , , , , , , , , , , , 
6.83,6.8278,6.83,6.825,8214,8.0909,6.951593773,0.0083,6.846673323,6.84483745,-0.004168331, , 2019-06-25 15:20:00, FLAT, , , , , , , , , , , , , , , 
6.83,6.825,6.84,6.8183,17138,8.0909,6.948761897,0,6.843338658,6.84342436,-0.003334665, , 2019-06-25 15:25:00, FLAT, , , , , , , , , , , , , , , 
6.8449,6.84,6.85,6.83,24924,8.0909,6.945986659,0.0149,6.843650927,6.843564897,0.000312268, , 2019-06-25 15:30:00, FLAT, , , , , , , , , , , , , , , 
6.82,6.84,6.8401,6.82,17614,8.0909,6.943266926,-0.0249,6.838920741,6.841320621,-0.004730185, , 2019-06-25 15:35:00, FLAT, , , , , , , , , , , , , , , 
6.84,6.8234,6.85,6.82,30653,8.0909,6.940601587,0.02,6.839136593,6.841194848,0.000215852, , 2019-06-25 15:40:00, FLAT, , , , , , , , , , , , , , , 
6.825,6.84,6.85,6.82,17682,8.0909,6.937989556,-0.015,6.836309274,6.839652481,-0.002827319, , 2019-06-25 15:45:00, FLAT, , , , , , , , , , , , , , , 
6.8407,6.825,6.8407,6.82,24517,8.0909,6.935429765,0.0157,6.83718742,6.839752245,0.000878145, , 2019-06-25 15:50:00, FLAT, , , , , , , , , , , , , , , 
6.85,6.84,6.85,6.83,76175,8.0909,6.932921169,0.0093,6.839749936,6.840728222,0.002562516, , 2019-06-25 15:55:00, FLAT, , , , , , , , , , , , , , , 
6.84,6.84,6.85,6.83,91474,8.0909,6.930462746,-0.01,6.839799949,6.840658867,0.000050013, , 2019-06-25 16:00:00, FLAT, , , , , , , , , , , , , , , 
6.85,6.84,6.85,6.84,35671,8.0909,6.928053491,0.01,6.841839959,6.841548499,0.00204001, , 2019-06-25 16:05:00, FLAT, , , , , , , , , , , , , , , 
6.81,6.82,6.8201,6.81,1400,8.0909,6.925692421,-0.04,6.835471967,6.83854388,-0.006367992, , 2019-06-25 16:25:00, FLAT, , , , , , , , , , , , , , , 
6.77,6.77,6.77,6.77,950,8.0909,6.923378573,-0.04,6.822377574,6.832015891,-0.013094393, , 2019-06-25 16:30:00, FLAT, , , , , , , , , , , , , , , 
6.84,6.81,6.84,6.81,500,8.0909,6.918777216,0.07,6.825902059,6.832776283,0.003524485, , 2019-06-25 16:35:00, FLAT, , , , , , , , , , , , , , , 
6.84,6.84,6.84,6.84,1100,8.0909,6.914313899,0,6.828721647,6.833464256,0.002819588, , 2019-06-25 16:40:00, FLAT, , , , , , , , , , , , , , , 
6.84,6.84,6.84,6.84,250,8.0909,6.909984482,0,6.830977318,6.834086708,0.002255671, , 2019-06-25 16:45:00, FLAT, , , , , , , , , , , , , , , 
6.84,6.84,6.84,6.84,300,8.0909,6.905784948,0,6.832781854,6.834649878,0.001804536, , 2019-06-25 16:50:00, FLAT, , , , , , , , , , , , , , , 
6.8,6.84,6.84,6.8,3960,8.0909,6.901711399,-0.04,6.826225483,6.83134989,-0.006556371, , 2019-06-25 16:55:00, FLAT, , , , , , , , , , , , , , , 
6.8,6.8,6.8,6.8,200,8.0909,6.897760057,0,6.820980387,6.828364186,-0.005245097, , 2019-06-25 17:00:00, FLAT, , , , , , , , , , , , , , , 
6.8,6.8,6.8,6.8,500,8.0909,6.893927256,0,6.816784309,6.825662835,-0.004196077, , 2019-06-25 17:15:00, FLAT, , , , , , , , , , , , , , , 
6.8,6.8,6.8,6.8,113,8.0909,6.890209438,0,6.813427447,6.823218755,-0.003356862, , 2019-06-25 17:35:00, FLAT, , , , , , , , , , , , , , , 
6.84,6.84,6.84,6.84,113,8.0909,6.886603155,0.04,6.818741958,6.824816969,0.005314511, , 2019-06-25 17:40:00, FLAT, , , , , , , , , , , , , , , 
6.84,6.84,6.84,6.84,100,8.0909,6.88310506,0,6.822993566,6.826262972,0.004251608, , 2019-06-25 17:55:00, FLAT, , , , , , , , , , , , , , , 
6.85,6.83,6.85,6.83,4901,8.0909,6.879711908,0.01,6.828394853,6.828523641,0.005401287, , 2019-06-25 20:00:00, FLAT, , , , , , , , , , , , , , , 
7,7,7,7,100,8.0909,6.77,0.15,6.862715882,6.844854723,0.034321029, , 2019-06-26 08:05:00, FLAT, , , , , , , , , , , , , , , 
6.99,6.99,6.99,6.99,2500,8.0909,6.7723,-0.01,6.888172706,6.858678083,0.025456824, , 2019-06-26 08:25:00, FLAT, , , , , , , , , , , , , , , 
6.9899,6.9899,6.9899,6.9899,200,8.0909,6.774577,-0.0001,6.908518165,6.871175408,0.020345459, , 2019-06-26 08:30:00, FLAT, , , , , , , , , , , , , , , 
6.9884,6.9884,6.9884,6.9884,100,8.0909,6.77683123,-0.0015,6.924494532,6.882339655,0.015976367, , 2019-06-26 08:45:00, FLAT, , , , , , , , , , , , , , , 
6.9399,6.9399,6.9399,6.9399,100,8.0909,6.779062918,-0.0485,6.927575625,6.887821593,0.003081094, , 2019-06-26 08:55:00, FLAT, , , , , , , , , , , , , , , 
6.8744,6.8744,6.8744,6.8744,200,8.0909,6.781272289,-0.0655,6.9169405,6.886543346,-0.010635125, , 2019-06-26 09:10:00, FLAT, , , , , , , , , , , , , , , 
6.87,6.87,6.87,6.87,134,8.0909,6.783459566,-0.0044,6.9075524,6.884967789,-0.0093881, , 2019-06-26 09:15:00, FLAT, , , , , , , , , , , , , , , 
6.9,6.88,6.9,6.88,1100,8.0909,6.78562497,0.03,6.90604192,6.886399428,-0.00151048, , 2019-06-26 09:30:00, FLAT, , , , , , , , , , , , , , , 
6.88,6.93,7.09,6.88,142762,8.0909,6.78776872,-0.02,6.900833536,6.885789959,-0.005208384, , 2019-06-26 09:35:00, FLAT, , , , , , , , , , , , , , , 
6.71,6.885,6.93,6.5,169346,8.0909,7.09,-0.17,6.862666829,6.869048058,-0.038166707, , 2019-06-26 09:40:00, FLAT, , , , , , , , , , , , , , , 
6.78,6.725,6.87,6.617,143591,8.0909,7.09,0.07,6.846133463,6.860567291,-0.016533366, , 2019-06-26 09:45:00, FLAT, , , , , , , , , , , , , , , 
6.75,6.78,6.84,6.73,29822,8.0909,7.0841,-0.03,6.826906771,6.850037072,-0.019226693, , 2019-06-26 09:50:00, FLAT, , , , , , , , , , , , , , , 
6.77,6.75,6.81,6.75,18579,8.0909,7.078259,0.02,6.815525416,6.842414494,-0.011381354, , 2019-06-26 09:55:00, FLAT, , , , , , , , , , , , , , , 
6.73,6.77,6.83,6.73,26771,8.0909,7.07247641,-0.04,6.798420333,6.831708352,-0.017105083, , 2019-06-26 10:00:00, FLAT, , , , , , , , , , , , , , , 
6.86,6.74,6.87,6.7301,33635,8.0909,7.066751646,0.13,6.810736267,6.834402795,0.012315933, , 2019-06-26 10:05:00, FLAT, , , , , , , , , , , , , , , 
6.84,6.8632,6.89,6.83,23634,8.0909,7.061084129,-0.02,6.816589013,6.834935862,0.005852747, , 2019-06-26 10:10:00, FLAT, , , , , , , , , , , , , , , 
6.86,6.83,6.86,6.79,10229,8.0909,7.055473288,0.02,6.825271211,6.837322922,0.008682197, , 2019-06-26 10:15:00, FLAT, , , , , , , , , , , , , , , 
6.87,6.86,6.89,6.84,20160,8.0909,7.049918555,0.01,6.834216968,6.840435025,0.008945758, , 2019-06-26 10:20:00, FLAT, , , , , , , , , , , , , , , 
6.87,6.88,6.93,6.86,27298,8.0909,7.04441937,0,6.841373575,6.843250737,0.007156606, , 2019-06-26 10:25:00, FLAT, , , , , , , , , , , , , , , 
6.9,6.88,6.91,6.86,17229,8.0909,7.038975176,0.03,6.85309886,6.848655429,0.011725285, , 2019-06-26 10:30:00, FLAT, , , , , , , , , , , , , , , 
6.98,6.91,6.98,6.9,31227,8.0909,7.033585424,0.08,6.878479088,6.861164436,0.025380228, , 2019-06-26 10:35:00, FLAT, , , , , , , , , , , , , , , 
6.98,6.98,7,6.96,11963,8.0909,7.02824957,0,6.89878327,6.872482108,0.020304182, , 2019-06-26 10:40:00, FLAT, , , , , , , , , , , , , , , 
6.9869,6.99,7,6.97,42356,8.0909,7.022967074,0.0069,6.916406616,6.88337905,0.017623346, , 2019-06-26 10:45:00, FLAT, , , , , , , , , , , , , , , 
6.88,6.98,6.98,6.88,36393,8.0909,7.017737404,-0.1069,6.909125293,6.883057236,-0.007281323, , 2019-06-26 10:50:00, FLAT, , , , , , , , , , , , , , , 
6.85,6.9,6.92,6.84,23648,8.0909,7.01256003,-0.03,6.897300234,6.879908928,-0.011825059, , 2019-06-26 10:55:00, FLAT, , , , , , , , , , , , , , , 
6.9,6.8403,6.91,6.8403,19169,8.0909,7.007434429,0.05,6.897840188,6.881822363,0.000539953, , 2019-06-26 11:00:00, FLAT, , , , , , , , , , , , , , , 
6.81,6.895,6.92,6.81,44188,8.0909,7.002360085,-0.09,6.88027215,6.874982138,-0.017568038, , 2019-06-26 11:05:00, FLAT, , , , , , , , , , , , , , , 
6.8,6.82,6.85,6.8,49978,8.0909,6.997336484,-0.01,6.86421772,6.867840982,-0.01605443, , 2019-06-26 11:10:00, FLAT, , , , , , , , , , , , , , , 
6.73,6.8103,6.82,6.73,30421,8.0909,6.992363119,-0.07,6.837374176,6.85471327,-0.026843544, , 2019-06-26 11:15:00, FLAT, , , , , , , , , , , , , , , 
6.71,6.735,6.755,6.7,31181,8.0909,6.987439488,-0.02,6.811899341,6.840931053,-0.025474835, , 2019-06-26 11:20:00, FLAT, , , , , , , , , , , , , , , 
6.74,6.71,6.7792,6.7,58826,8.0909,6.982565093,0.03,6.797519473,6.831318572,-0.014379868, , 2019-06-26 11:25:00, FLAT, , , , , , , , , , , , , , , 
6.74,6.75,6.765,6.73,19057,8.0909,6.977739442,0,6.786015578,6.822621565,-0.011503895, , 2019-06-26 11:30:00, FLAT, , , , , , , , , , , , , , , 
6.75,6.75,6.77,6.75,8115,8.0909,6.972962048,0.01,6.778812462,6.815705226,-0.007203116, , 2019-06-26 11:35:00, FLAT, , , , , , , , , , , , , , , 
6.77,6.755,6.775,6.74,11316,8.0909,6.968232427,0.02,6.77704997,6.811352347,-0.001762492, , 2019-06-26 11:40:00, FLAT, , , , , , , , , , , , , , , 
6.8,6.77,6.81,6.76,28253,8.0909,6.963550103,0.03,6.781639976,6.810271171,0.004590006, , 2019-06-26 11:45:00, FLAT, , , , , , , , , , , , , , , 
6.8099,6.795,6.82,6.77,12846,8.0909,6.958914602,0.0099,6.787291981,6.810235822,0.005652005, , 2019-06-26 11:50:00, FLAT, , , , , , , , , , , , , , , 
6.76,6.81,6.81,6.75,20891,8.0909,6.954325456,-0.0499,6.781833585,6.805451458,-0.005458396, , 2019-06-26 11:55:00, FLAT, , , , , , , , , , , , , , , 
6.76,6.78,6.78,6.75,9350,8.0909,6.949782201,0,6.777466868,6.801122747,-0.004366717, , 2019-06-26 12:00:00, FLAT, , , , , , , , , , , , , , , 
6.76,6.77,6.78,6.75,5160,8.0909,6.945284379,0,6.773973494,6.797206295,-0.003493374, , 2019-06-26 12:05:00, FLAT, , , , , , , , , , , , , , , 
6.75,6.76,6.76,6.74,15236,8.0909,6.940831536,-0.01,6.769178795,6.792710458,-0.004794699, , 2019-06-26 12:10:00, FLAT, , , , , , , , , , , , , , , 
6.74,6.75,6.75,6.71,13849,8.0909,6.93642322,-0.01,6.763343036,6.787690414,-0.005835759, , 2019-06-26 12:15:00, FLAT, , , , , , , , , , , , , , , 
6.745,6.74,6.76,6.735,26451,8.0909,6.932058988,0.005,6.759674429,6.78362466,-0.003668607, , 2019-06-26 12:20:00, FLAT, , , , , , , , , , , , , , , 
6.745,6.745,6.7472,6.7265,18913,8.0909,6.927738398,0,6.756739543,6.779946121,-0.002934886, , 2019-06-26 12:25:00, FLAT, , , , , , , , , , , , , , , 
6.825,6.75,6.83,6.7444,30805,8.0909,6.923461014,0.08,6.770391635,6.784236967,0.013652091, , 2019-06-26 12:30:00, FLAT, , , , , , , , , , , , , , , 
6.8205,6.83,6.86,6.81,9829,8.0909,6.919226404,-0.0045,6.780413308,6.787690589,0.010021673, , 2019-06-26 12:35:00, FLAT, , , , , , , , , , , , , , , 
6.793,6.811,6.8211,6.78,14246,8.0909,6.91503414,-0.0275,6.782930646,6.788196247,0.002517338, , 2019-06-26 12:40:00, FLAT, , , , , , , , , , , , , , , 
6.82,6.795,6.8236,6.795,7342,8.0909,6.910883799,0.027,6.790344517,6.791225176,0.007413871, , 2019-06-26 12:45:00, FLAT, , , , , , , , , , , , , , , 
6.8165,6.815,6.85,6.8,19132,8.0909,6.906774961,-0.0035,6.795575614,6.793632302,0.005231097, , 2019-06-26 12:50:00, FLAT, , , , , , , , , , , , , , , 
6.79,6.81,6.81,6.79,9740,8.0909,6.902707211,-0.0265,6.794460491,6.793286369,-0.001115123, , 2019-06-26 12:55:00, FLAT, , , , , , , , , , , , , , , 
6.79,6.795,6.8,6.78,20584,8.0909,6.898680139,0,6.793568393,6.792973381,-0.000892098, , 2019-06-26 13:00:00, FLAT, , , , , , , , , , , , , , , 
6.79,6.79,6.81,6.78,6213,8.0909,6.894693338,0,6.792854714,6.792690202,-0.000713679, , 2019-06-26 13:05:00, FLAT, , , , , , , , , , , , , , , 
6.81,6.8,6.81,6.79,4446,8.0909,6.890746404,0.02,6.796283771,6.794338754,0.003429057, , 2019-06-26 13:10:00, FLAT, , , , , , , , , , , , , , , 
6.82,6.82,6.82,6.8,4025,8.0909,6.88683894,0.01,6.801027017,6.796782682,0.004743246, , 2019-06-26 13:15:00, FLAT, , , , , , , , , , , , , , , 
6.82,6.8,6.8389,6.8,11492,8.0909,6.882970551,0,6.804821614,6.798993855,0.003794597, , 2019-06-26 13:20:00, FLAT, , , , , , , , , , , , , , , 
6.83,6.81,6.84,6.8,12576,8.0909,6.879140845,0.01,6.809857291,6.801946822,0.005035677, , 2019-06-26 13:25:00, FLAT, , , , , , , , , , , , , , , 
6.86,6.83,6.86,6.83,9349,8.0909,6.875349437,0.03,6.819885833,6.807475696,0.010028542, , 2019-06-26 13:30:00, FLAT, , , , , , , , , , , , , , , 
6.85,6.86,6.87,6.83,10449,8.0909,6.871595942,-0.01,6.825908666,6.811525629,0.006022833, , 2019-06-26 13:35:00, FLAT, , , , , , , , , , , , , , , 
6.85,6.84,6.85,6.83,5863,8.0909,6.87,0,6.830726933,6.815189855,0.004818267, , 2019-06-26 13:40:00, FLAT, , , , , , , , , , , , , , , 
6.8766,6.85,6.88,6.83,12030,8.0909,6.5,0.0266,6.839901546,6.82103844,0.009174613, , 2019-06-26 13:45:00, FLAT, , , , , , , , , , , , , , , 
6.85,6.86,6.87,6.82,45060,8.0909,6.5038,-0.0266,6.841921237,6.823796684,0.002019691, , 2019-06-26 13:50:00, FLAT, , , , , , , , , , , , , , , 
6.82,6.8565,6.8565,6.81,10785,8.0909,6.507562,-0.03,6.83753699,6.823435095,-0.004384247, , 2019-06-26 13:55:00, FLAT, , , , , , , , , , , , , , , 
6.8402,6.82,6.85,6.82,4831,8.0909,6.51128638,0.0202,6.838069592,6.825031753,0.000532602, , 2019-06-26 14:00:00, FLAT, , , , , , , , , , , , , , , 
6.83,6.83,6.85,6.81,12073,8.0909,6.514973516,-0.0102,6.836455673,6.825504919,-0.001613918, , 2019-06-26 14:05:00, FLAT, , , , , , , , , , , , , , , 
6.815,6.825,6.83,6.805,7425,8.0909,6.518623781,-0.015,6.832164539,6.824504451,-0.004291135, , 2019-06-26 14:10:00, FLAT, , , , , , , , , , , , , , , 
6.83,6.8214,6.83,6.81,6949,8.0909,6.522237543,0.015,6.831731631,6.825027836,-0.000432908, , 2019-06-26 14:15:00, FLAT, , , , , , , , , , , , , , , 
6.81,6.83,6.83,6.81,14678,8.0909,6.525815168,-0.02,6.827385305,6.823596614,-0.004346326, , 2019-06-26 14:20:00, FLAT, , , , , , , , , , , , , , , 
