close, open, high, low, volume, atr14, psar, close_diff, ema_fast, ema_slow, ema_fast_diff, price_v_close, bar_time, position, alpha_imp1_ema_up, alpha_imp2_ema_pos_x, alpha_imp3_psar_up, alpha_imp4_close_up, alpha_imp6_price_v_close_thres, short_rev_imp1_rev_box, short_rev_imp2_ema_neg, short_rev_imp3_ema_neg_x, short_rev_imp4_close_neg, long_rev_imp1_rev_box, long_rev_imp2_ema_pos, long_rev_imp3_ema_pos_x, long_rev_imp4_close_pos, ,
9.6,9.6,9.6,9.6,0,7.5972,9.484560257,0,9.618749227,7.674156989,-0.004687307, , 2019-08-06 11:00:00, FLAT, , , , , , , , , , , , , , , 
9.61,9.6,9.61,9.6,1700,7.5972,9.49100845,0.01,9.616999381,7.85852299,-0.001749845, , 2019-08-06 11:03:00, FLAT, , , , , , , , , , , , , , , 
9.59,9.59,9.59,9.59,700,7.5972,9.497263196,-0.02,9.611599505,8.023425562,-0.005399876, , 2019-08-06 11:06:00, FLAT, , , , , , , , , , , , , , , 
9.59,9.59,9.59,9.59,0,7.5972,9.5033303,0,9.607279604,8.172623128,-0.004319901, , 2019-08-06 11:09:00, FLAT, , , , , , , , , , , , , , , 
9.55,9.6,9.6,9.55,1500,7.5972,9.509215391,-0.04,9.595823683,8.303801878,-0.011455921, , 2019-08-06 11:12:00, FLAT, , , , , , , , , , , , , , , 
9.52,9.5,9.55,9.46,2000,7.5972,9.6995,-0.03,9.580658947,8.41963027,-0.015164737, , 2019-08-06 11:15:00, FLAT, , , , , , , , , , , , , , , 
9.4,9.41,9.5,9.4,1100,7.5972,9.697105,-0.12,9.544527157,8.512998816,-0.036131789, , 2019-08-06 11:18:00, FLAT, , , , , , , , , , , , , , , 
9.4,9.45,9.46,9.4,1400,7.5972,9.6911629,0,9.515621726,8.597475119,-0.028905431, , 2019-08-06 11:21:00, FLAT, , , , , , , , , , , , , , , 
9.4,9.4,9.4,9.4,0,7.5972,9.685339642,0,9.492497381,8.67390606,-0.023124345, , 2019-08-06 11:24:00, FLAT, , , , , , , , , , , , , , , 
9.4,9.4,9.4,9.4,0,7.5972,9.679632849,0,9.473997905,8.743057864,-0.018499476, , 2019-08-06 11:27:00, FLAT, , , , , , , , , , , , , , , 
9.4,9.4,9.4,9.4,0,7.5972,9.674040192,0,9.459198324,8.805623782,-0.014799581, , 2019-08-06 11:30:00, FLAT, , , , , , , , , , , , , , , 
9.4,9.4,9.4,9.4,0,7.5972,9.668559388,0,9.447358659,8.862231041,-0.011839665, , 2019-08-06 11:33:00, FLAT, , , , , , , , , , , , , , , 
9.4,9.39,9.4,9.39,600,7.5972,9.663188201,0,9.437886927,8.913447132,-0.009471732, , 2019-08-06 11:36:00, FLAT, , , , , , , , , , , , , , , 
9.38,9.42,9.42,9.3,19275,7.5972,9.654992555,-0.02,9.426309542,8.957880738,-0.011577385, , 2019-08-06 11:39:00, FLAT, , , , , , , , , , , , , , , 
9.38,9.38,9.38,9.38,100,7.5972,9.640792852,0,9.417047633,8.998082573,-0.009261908, , 2019-08-06 11:42:00, FLAT, , , , , , , , , , , , , , , 
9.44,9.4,9.44,9.38,4700,7.5972,9.627161138,0.06,9.421638107,9.040169947,0.004590473, , 2019-08-06 11:45:00, FLAT, , , , , , , , , , , , , , , 
9.4,9.42,9.42,9.4,3200,7.5972,9.614074693,-0.04,9.417310485,9.074439476,-0.004327621, , 2019-08-06 11:48:00, FLAT, , , , , , , , , , , , , , , 
9.44,9.4,9.44,9.38,700,7.5972,9.601511705,0.04,9.421848388,9.109254764,0.004537903, , 2019-08-06 11:51:00, FLAT, , , , , , , , , , , , , , , 
9.44,9.425,9.45,9.425,4940,7.5972,9.589451237,0,9.425478711,9.14075431,0.003630322, , 2019-08-06 11:54:00, FLAT, , , , , , , , , , , , , , , 
9.44,9.45,9.45,9.44,1600,7.5972,9.577873187,0,9.428382969,9.1692539,0.002904258, , 2019-08-06 11:57:00, FLAT, , , , , , , , , , , , , , , 
9.41,9.42,9.42,9.41,5100,7.5972,9.56675826,-0.03,9.424706375,9.1921821,-0.003676594, , 2019-08-06 12:00:00, FLAT, , , , , , , , , , , , , , , 
9.45,9.43,9.45,9.43,2000,7.5972,9.556087929,0.04,9.4297651,9.216736185,0.005058725, , 2019-08-06 12:03:00, FLAT, , , , , , , , , , , , , , , 
9.45,9.44,9.45,9.44,13200,7.5972,9.545844412,0,9.43381208,9.238951787,0.00404698, , 2019-08-06 12:06:00, FLAT, , , , , , , , , , , , , , , 
9.428,9.43,9.43,9.4,800,7.5972,9.536010636,-0.022,9.432649664,9.256956379,-0.001162416, , 2019-08-06 12:09:00, FLAT, , , , , , , , , , , , , , , 
9.428,9.428,9.428,9.428,0,7.5972,9.52657021,0,9.431719731,9.273246247,-0.000929933, , 2019-08-06 12:12:00, FLAT, , , , , , , , , , , , , , , 
9.45,9.45,9.45,9.45,800,7.5972,9.517507402,0.022,9.435375785,9.290079938,0.003656054, , 2019-08-06 12:15:00, FLAT, , , , , , , , , , , , , , , 
9.4,9.4,9.4,9.4,300,7.5972,9.508807106,-0.05,9.428300628,9.300548515,-0.007075157, , 2019-08-06 12:18:00, FLAT, , , , , , , , , , , , , , , 
9.4,9.4,9.4,9.4,0,7.5972,9.500454822,0,9.422640502,9.310020085,-0.005660126, , 2019-08-06 12:21:00, FLAT, , , , , , , , , , , , , , , 
9.4,9.38,9.4,9.37,8400,7.5972,9.492436629,0,9.418112402,9.318589601,-0.0045281, , 2019-08-06 12:24:00, FLAT, , , , , , , , , , , , , , , 
9.449,9.4,9.449,9.365,1100,7.5972,9.484739164,0.049,9.424289921,9.331009639,0.00617752, , 2019-08-06 12:27:00, FLAT, , , , , , , , , , , , , , , 
9.4099,9.34,9.4099,9.34,6990,7.5972,9.477349597,-0.0391,9.421411937,9.338523007,-0.002877984, , 2019-08-06 12:30:00, FLAT, , , , , , , , , , , , , , , 
9.4099,9.4099,9.4099,9.4099,0,7.5972,9.470255613,0,9.41910955,9.345320816,-0.002302387, , 2019-08-06 12:33:00, FLAT, , , , , , , , , , , , , , , 
9.4099,9.4099,9.4099,9.4099,0,7.5972,9.463445389,0,9.41726764,9.351471214,-0.00184191, , 2019-08-06 12:36:00, FLAT, , , , , , , , , , , , , , , 
9.4099,9.4099,9.4099,9.4099,0,7.5972,9.456907573,0,9.415794112,9.35703586,-0.001473528, , 2019-08-06 12:39:00, FLAT, , , , , , , , , , , , , , , 
9.4099,9.4099,9.4099,9.4099,0,7.5972,9.45063127,0,9.414615289,9.36207054,-0.001178822, , 2019-08-06 12:42:00, FLAT, , , , , , , , , , , , , , , 
9.4099,9.4099,9.4099,9.4099,0,7.5972,9.444606019,0,9.413672232,9.366625727,-0.000943058, , 2019-08-06 12:45:00, FLAT, , , , , , , , , , , , , , , 
9.4,9.4,9.4,9.4,100,7.5972,9.438821779,-0.0099,9.410937785,9.369804229,-0.002734446, , 2019-08-06 12:48:00, FLAT, , , , , , , , , , , , , , , 
9.42,9.45,9.45,9.42,500,7.5972,9.3,0.02,9.412750228,9.374584779,0.001812443, , 2019-08-06 12:51:00, FLAT, , , , , , , , , , , , , , , 
9.42,9.42,9.42,9.42,0,7.5972,9.3015,0,9.414200183,9.378910038,0.001449954, , 2019-08-06 12:54:00, FLAT, , , , , , , , , , , , , , , 
9.42,9.42,9.42,9.42,0,7.5972,9.302985,0,9.415360146,9.382823368,0.001159963, , 2019-08-06 12:57:00, FLAT, , , , , , , , , , , , , , , 
9.39,9.39,9.39,9.39,100,7.5972,9.30445515,-0.03,9.410288117,9.383506856,-0.005072029, , 2019-08-06 13:00:00, FLAT, , , , , , , , , , , , , , , 
9.385,9.38,9.385,9.35,800,7.5972,9.305910599,-0.005,9.405230493,9.383649061,-0.005057623, , 2019-08-06 13:03:00, FLAT, , , , , , , , , , , , , , , 
9.385,9.385,9.385,9.385,0,7.5972,9.307351493,0,9.401184395,9.383777721,-0.004046099, , 2019-08-06 13:06:00, FLAT, , , , , , , , , , , , , , , 
9.385,9.385,9.385,9.385,0,7.5972,9.308777978,0,9.397947516,9.383894129,-0.003236879, , 2019-08-06 13:09:00, FLAT, , , , , , , , , , , , , , , 
9.385,9.385,9.385,9.385,0,7.5972,9.310190198,0,9.395358013,9.38399945,-0.002589503, , 2019-08-06 13:12:00, FLAT, , , , , , , , , , , , , , , 
9.385,9.385,9.385,9.385,0,7.5972,9.311588296,0,9.39328641,9.38409474,-0.002071603, , 2019-08-06 13:15:00, FLAT, , , , , , , , , , , , , , , 
9.38,9.42,9.45,9.335,2300,7.5972,9.312972413,-0.005,9.390629128,9.383704765,-0.002657282, , 2019-08-06 13:18:00, FLAT, , , , , , , , , , , , , , , 
9.35,9.44,9.44,9.32,3700,7.5972,9.314342689,-0.03,9.382503302,9.380494788,-0.008125826, , 2019-08-06 13:21:00, FLAT, , , , , , , , , , , , , , , 
9.36,9.37,9.39,9.36,2800,7.5972,9.315699262,0.01,9.378002642,9.378542903,-0.00450066, , 2019-08-06 13:24:00, FLAT, , , , , , , , , , , , , , , 
9.25,9.38,9.38,9.24,2400,7.5972,9.45,-0.11,9.352402114,9.366300722,-0.025600528, , 2019-08-06 13:27:00, FLAT, , , , , , , , , , , , , , , 
9.2,9.25,9.25,9.2,4100,7.5972,9.4479,-0.05,9.321921691,9.350462558,-0.030480423, , 2019-08-06 13:30:00, FLAT, , , , , , , , , , , , , , , 
9.25,9.23,9.29,9.22,3000,7.5972,9.442942,0.05,9.307537353,9.340894695,-0.014384338, , 2019-08-06 13:33:00, FLAT, , , , , , , , , , , , , , , 
9.3,9.25,9.3,9.25,5900,7.5972,9.43808316,0.05,9.306029882,9.336999962,-0.001507471, , 2019-08-06 13:36:00, FLAT, , , , , , , , , , , , , , , 
9.3,9.3,9.31,9.29,7870,7.5972,9.433321497,0,9.304823906,9.333476156,-0.001205976, , 2019-08-06 13:39:00, FLAT, , , , , , , , , , , , , , , 
9.3,9.3,9.3,9.3,0,7.5972,9.428655067,0,9.303859125,9.330287951,-0.000964781, , 2019-08-06 13:42:00, FLAT, , , , , , , , , , , , , , , 
9.35,9.33,9.35,9.33,5870,7.5972,9.424081966,0.05,9.3130873,9.332165289,0.009228175, , 2019-08-06 13:45:00, FLAT, , , , , , , , , , , , , , , 
9.35,9.35,9.365,9.3499,3900,7.5972,9.419600326,0,9.32046984,9.333863833,0.00738254, , 2019-08-06 13:48:00, FLAT, , , , , , , , , , , , , , , 
9.331,9.331,9.331,9.331,500,7.5972,9.41520832,-0.019,9.322575872,9.333591087,0.002106032, , 2019-08-06 13:51:00, FLAT, , , , , , , , , , , , , , , 
9.331,9.331,9.331,9.331,0,7.5972,9.410904153,0,9.324260697,9.333344317,0.001684826, , 2019-08-06 13:54:00, FLAT, , , , , , , , , , , , , , , 
9.331,9.331,9.331,9.331,0,7.5972,9.40668607,0,9.325608558,9.333121048,0.001347861, , 2019-08-06 13:57:00, FLAT, , , , , , , , , , , , , , , 
9.331,9.331,9.331,9.331,0,7.5972,9.402552349,0,9.326686846,9.332919044,0.001078288, , 2019-08-06 14:00:00, FLAT, , , , , , , , , , , , , , , 
9.331,9.331,9.331,9.331,0,7.5972,9.398501302,0,9.327549477,9.332736278,0.000862631, , 2019-08-06 14:03:00, FLAT, , , , , , , , , , , , , , , 
9.42,9.42,9.42,9.42,300,7.5972,9.2,0.089,9.346039582,9.341047108,0.018490105, , 2019-08-06 14:06:00, FLAT, , , , , , , , , , , , , , , 
9.435,9.435,9.4493,9.435,500,7.5972,9.2022,0.015,9.363831665,9.349995003,0.017792084, , 2019-08-06 14:09:00, FLAT, , , , , , , , , , , , , , , 
9.4,9.42,9.42,9.4,300,7.5972,9.207142,-0.035,9.371065332,9.354757384,0.007233667, , 2019-08-06 14:12:00, FLAT, , , , , , , , , , , , , , , 
9.425,9.425,9.425,9.425,100,7.5972,9.21198516,0.025,9.381852266,9.361447157,0.010786934, , 2019-08-06 14:15:00, FLAT, , , , , , , , , , , , , , , 
9.425,9.425,9.425,9.425,0,7.5972,9.216731457,0,9.390481813,9.367499808,0.008629547, , 2019-08-06 14:18:00, FLAT, , , , , , , , , , , , , , , 
9.425,9.425,9.425,9.425,0,7.5972,9.221382828,0,9.39738545,9.372976017,0.006903637, , 2019-08-06 14:21:00, FLAT, , , , , , , , , , , , , , , 
9.425,9.425,9.425,9.425,0,7.5972,9.225941171,0,9.40290836,9.377930682,0.00552291, , 2019-08-06 14:24:00, FLAT, , , , , , , , , , , , , , , 
9.45,9.45,9.45,9.45,200,7.5972,9.230408348,0.025,9.412326688,9.384794427,0.009418328, , 2019-08-06 14:27:00, FLAT, , , , , , , , , , , , , , , 
9.4,9.45,9.45,9.35,9800,7.5972,9.236996097,-0.05,9.40986135,9.386242576,-0.002465338, , 2019-08-06 14:30:00, FLAT, , , , , , , , , , , , , , , 
9.38,9.4,9.4,9.38,3900,7.5972,9.243386214,-0.02,9.40388908,9.385648045,-0.00597227, , 2019-08-06 14:33:00, FLAT, , , , , , , , , , , , , , , 
9.38,9.38,9.38,9.38,0,7.5972,9.249584628,0,9.399111264,9.385110136,-0.004777816, , 2019-08-06 14:36:00, FLAT, , , , , , , , , , , , , , , 
9.41,9.4,9.41,9.4,1700,7.5972,9.255597089,0.03,9.401289011,9.3874806,0.002177747, , 2019-08-06 14:39:00, FLAT, , , , , , , , , , , , , , , 
9.41,9.41,9.41,9.41,0,7.5972,9.261429176,0,9.403031209,9.389625304,0.001742198, , 2019-08-06 14:42:00, FLAT, , , , , , , , , , , , , , , 
9.41,9.41,9.41,9.41,0,7.5972,9.267086301,0,9.404424967,9.391565752,0.001393758, , 2019-08-06 14:45:00, FLAT, , , , , , , , , , , , , , , 
9.41,9.41,9.41,9.41,0,7.5972,9.272573712,0,9.405539974,9.393321394,0.001115007, , 2019-08-06 14:48:00, FLAT, , , , , , , , , , , , , , , 
9.41,9.41,9.41,9.41,0,7.5972,9.277896501,0,9.406431979,9.394909833,0.000892005, , 2019-08-06 14:51:00, FLAT, , , , , , , , , , , , , , , 
9.41,9.41,9.41,9.41,0,7.5972,9.283059606,0,9.407145583,9.396346992,0.000713604, , 2019-08-06 14:54:00, FLAT, , , , , , , , , , , , , , , 
9.41,9.41,9.41,9.41,0,7.5972,9.288067818,0,9.407716467,9.397647278,0.000570883, , 2019-08-06 14:57:00, FLAT, , , , , , , , , , , , , , , 
9.41,9.41,9.41,9.41,0,7.5972,9.292925783,0,9.408173173,9.398823728,0.000456707, , 2019-08-06 15:00:00, FLAT, , , , , , , , , , , , , , , 
9.41,9.41,9.41,9.41,0,7.5972,9.29763801,0,9.408538539,9.399888135,0.000365365, , 2019-08-06 15:03:00, FLAT, , , , , , , , , , , , , , , 
9.41,9.41,9.41,9.41,300,7.5972,9.302208869,0,9.408830831,9.40085117,0.000292292, , 2019-08-06 15:06:00, FLAT, , , , , , , , , , , , , , , 
9.3701,9.4,9.405,9.37,1000,7.5972,9.306642603,-0.0399,9.401084665,9.397922487,-0.007746166, , 2019-08-06 15:09:00, FLAT, , , , , , , , , , , , , , , 
9.3701,9.3701,9.3701,9.3701,0,7.5972,9.310943325,0,9.394887732,9.395272726,-0.006196933, , 2019-08-06 15:12:00, FLAT, , , , , , , , , , , , , , , 
9.35,9.4,9.4,9.35,2600,7.5972,9.315115025,-0.0201,9.385910185,9.390961038,-0.008977546, , 2019-08-06 15:15:00, FLAT, , , , , , , , , , , , , , , 
9.42,9.39,9.42,9.39,400,7.5972,9.319161575,0.07,9.392728148,9.393726653,0.006817963, , 2019-08-06 15:18:00, FLAT, , , , , , , , , , , , , , , 
9.42,9.42,9.42,9.42,200,7.5972,9.323086727,0,9.398182519,9.396228877,0.00545437, , 2019-08-06 15:21:00, FLAT, , , , , , , , , , , , , , , 
9.4,9.43,9.43,9.4,1700,7.5972,9.326894125,-0.02,9.398546015,9.396588031,0.000363496, , 2019-08-06 15:24:00, FLAT, , , , , , , , , , , , , , , 
9.34,9.41,9.41,9.34,14500,7.5972,9.330587302,-0.06,9.386836812,9.391198695,-0.011709203, , 2019-08-06 15:27:00, FLAT, , , , , , , , , , , , , , , 
9.34,9.43,9.43,9.32,9800,7.5972,9.45,0,9.37746945,9.386322629,-0.009367362, , 2019-08-06 15:30:00, FLAT, , , , , , , , , , , , , , , 
9.34,9.34,9.34,9.34,0,7.5972,9.4487,0,9.36997556,9.38191095,-0.00749389, , 2019-08-06 15:33:00, FLAT, , , , , , , , , , , , , , , 
9.34,9.34,9.34,9.34,0,7.5972,9.447413,0,9.363980448,9.377919431,-0.005995112, , 2019-08-06 15:36:00, FLAT, , , , , , , , , , , , , , , 
9.34,9.34,9.34,9.34,0,7.5972,9.44613887,0,9.359184358,9.374308057,-0.00479609, , 2019-08-06 15:39:00, FLAT, , , , , , , , , , , , , , , 
9.34,9.34,9.34,9.34,0,7.5972,9.444877481,0,9.355347487,9.371040623,-0.003836872, , 2019-08-06 15:42:00, FLAT, , , , , , , , , , , , , , , 
9.331,9.33,9.35,9.33,4400,7.5972,9.443628706,-0.009,9.350477989,9.36722723,-0.004869497, , 2019-08-06 15:45:00, FLAT, , , , , , , , , , , , , , , 
9.35,9.34,9.35,9.34,4500,7.5972,9.442392419,0.019,9.350382391,9.365586541,-0.000095598, , 2019-08-06 15:48:00, FLAT, , , , , , , , , , , , , , , 
9.3595,9.31,9.3595,9.28,3450,7.5972,9.441168495,0.0095,9.352205913,9.365006871,0.001823522, , 2019-08-06 15:51:00, FLAT, , , , , , , , , , , , , , , 
9.34,9.3,9.34,9.3,5856,7.5972,9.437945125,-0.0195,9.34976473,9.362625264,-0.002441183, , 2019-08-06 15:54:00, FLAT, , , , , , , , , , , , , , , 
9.34,9.34,9.34,9.34,0,7.5972,9.434786223,0,9.347811784,9.360470477,-0.001952946, , 2019-08-06 15:57:00, FLAT, , , , , , , , , , , , , , , 
9.23,9.3889,9.3889,9.23,819,7.5972,9.431690498,-0.11,9.324249428,9.348044717,-0.023562357, , 2019-08-06 16:00:00, FLAT, , , , , , , , , , , , , , , 
9.22,9.22,9.22,9.22,2819,7.5972,9.425639783,-0.01,9.303399542,9.335849982,-0.020849886, , 2019-08-06 16:03:00, FLAT, , , , , , , , , , , , , , , 
9.24,9.16,9.24,9.16,400,7.5972,9.417414192,0.02,9.290719634,9.326721413,-0.012679908, , 2019-08-07 09:33:00, FLAT, , , , , , , , , , , , , , , 
9.3,9.39,9.41,9.2,14400,7.5972,9.16,0.06,9.292575707,9.324176516,0.001856073, , 2019-08-07 09:36:00, FLAT, , , , , , , , , , , , , , , 
9.3265,9.32,9.3565,9.28,12081,7.5972,9.16,0.0265,9.299360566,9.3243978,0.006784859, , 2019-08-07 09:39:00, FLAT, , , , , , , , , , , , , , , 
9.3265,9.3265,9.3265,9.3265,0,7.5972,9.1625,0,9.304788452,9.32459801,0.005427887, , 2019-08-07 09:42:00, FLAT, , , , , , , , , , , , , , , 
9.3265,9.3265,9.3265,9.3265,0,7.5972,9.164975,0,9.309130762,9.324779152,0.00434231, , 2019-08-07 09:45:00, FLAT, , , , , , , , , , , , , , , 
9.32,9.35,9.35,9.32,500,7.5972,9.16742525,-0.0065,9.31130461,9.324323994,0.002173848, , 2019-08-07 09:48:00, FLAT, , , , , , , , , , , , , , , 
9.32,9.32,9.32,9.32,0,7.5972,9.169850998,0,9.313043688,9.323912185,0.001739078, , 2019-08-07 09:51:00, FLAT, , , , , , , , , , , , , , , 
9.32,9.32,9.32,9.32,0,7.5972,9.172252488,0,9.31443495,9.323539596,0.001391262, , 2019-08-07 09:54:00, FLAT, , , , , , , , , , , , , , , 
9.34,9.36,9.36,9.34,200,7.5972,9.174629963,0.02,9.31954796,9.325107254,0.00511301, , 2019-08-07 09:57:00, FLAT, , , , , , , , , , , , , , , 
9.3,9.35,9.35,9.28,7400,7.5972,9.176983663,-0.04,9.315638368,9.322716087,-0.003909592, , 2019-08-07 10:00:00, FLAT, , , , , , , , , , , , , , , 
9.26,9.29,9.29,9.26,900,7.5972,9.179313826,-0.04,9.304510694,9.316743126,-0.011127674, , 2019-08-07 10:03:00, FLAT, , , , , , , , , , , , , , , 
9.26,9.26,9.26,9.26,0,7.5972,9.181620688,0,9.295608556,9.311339019,-0.008902139, , 2019-08-07 10:06:00, FLAT, , , , , , , , , , , , , , , 
9.32,9.27,9.32,9.27,2644,7.5972,9.183904481,0.06,9.300486844,9.312163874,0.004878289, , 2019-08-07 10:09:00, FLAT, , , , , , , , , , , , , , , 
9.32,9.32,9.32,9.32,0,7.5972,9.186165436,0,9.304389476,9.312910172,0.003902631, , 2019-08-07 10:12:00, FLAT, , , , , , , , , , , , , , , 
9.27,9.3395,9.3395,9.27,800,7.5972,9.188403782,-0.05,9.29751158,9.308823489,-0.006877895, , 2019-08-07 10:15:00, FLAT, , , , , , , , , , , , , , , 
9.3,9.29,9.3,9.27,1600,7.5972,9.190619744,0.03,9.298009264,9.307983157,0.000497684, , 2019-08-07 10:18:00, FLAT, , , , , , , , , , , , , , , 
9.3,9.3,9.3,9.3,300,7.5972,9.192813547,0,9.298407411,9.307222856,0.000398147, , 2019-08-07 10:21:00, FLAT, , , , , , , , , , , , , , , 
9.34,9.34,9.34,9.34,300,7.5972,9.194985411,0.04,9.306725929,9.310344489,0.008318518, , 2019-08-07 10:24:00, FLAT, , , , , , , , , , , , , , , 
9.3498,9.345,9.3498,9.345,200,7.5972,9.197135557,0.0098,9.315340743,9.314102156,0.008614814, , 2019-08-07 10:27:00, FLAT, , , , , , , , , , , , , , , 
9.34,9.32,9.34,9.32,14726,7.5972,9.199264202,-0.0098,9.320272595,9.316568618,0.004931851, , 2019-08-07 10:30:00, FLAT, , , , , , , , , , , , , , , 
9.34,9.34,9.34,9.34,0,7.5972,9.20137156,0,9.324218076,9.318800178,0.003945481, , 2019-08-07 10:33:00, FLAT, , , , , , , , , , , , , , , 
9.34,9.34,9.34,9.34,0,7.5972,9.203457844,0,9.327374461,9.320819209,0.003156385, , 2019-08-07 10:36:00, FLAT, , , , , , , , , , , , , , , 
9.35,9.35,9.35,9.35,100,7.5972,9.205523266,0.01,9.331899568,9.323598332,0.004525108, , 2019-08-07 10:39:00, FLAT, , , , , , , , , , , , , , , 
9.35,9.35,9.38,9.35,499,7.5972,9.207568033,0,9.335519655,9.326112776,0.003620086, , 2019-08-07 10:42:00, FLAT, , , , , , , , , , , , , , , 
9.29,9.37,9.39,9.29,22900,7.5972,9.209592353,-0.06,9.326415724,9.322673464,-0.009103931, , 2019-08-07 10:45:00, FLAT, , , , , , , , , , , , , , , 
9.2995,9.32,9.35,9.18,7400,7.5972,9.41,0.0095,9.321032579,9.320466468,-0.005383145, , 2019-08-07 10:48:00, FLAT, , , , , , , , , , , , , , , 
9.3,9.29,9.3,9.29,600,7.5972,9.4077,0.0005,9.316826063,9.31851728,-0.004206516, , 2019-08-07 10:51:00, FLAT, , , , , , , , , , , , , , , 
9.3,9.3,9.3,9.3,0,7.5972,9.405423,0,9.313460851,9.31675373,-0.003365213, , 2019-08-07 10:54:00, FLAT, , , , , , , , , , , , , , , 
9.3493,9.32,9.35,9.32,900,7.5972,9.40316877,0.0493,9.32062868,9.319853375,0.00716783, , 2019-08-07 10:57:00, FLAT, , , , , , , , , , , , , , , 
9.33,9.32,9.33,9.3,700,7.5972,9.400937082,-0.0193,9.322502944,9.32081972,0.001874264, , 2019-08-07 11:00:00, FLAT, , , , , , , , , , , , , , , 
9.33,9.33,9.33,9.33,0,7.5972,9.398727711,0,9.324002356,9.321694032,0.001499411, , 2019-08-07 11:03:00, FLAT, , , , , , , , , , , , , , , 
9.33,9.33,9.33,9.33,0,7.5972,9.396540434,0,9.325201884,9.322485077,0.001199529, , 2019-08-07 11:06:00, FLAT, , , , , , , , , , , , , , , 
9.33,9.33,9.33,9.33,0,7.5972,9.39437503,0,9.326161508,9.323200784,0.000959623, , 2019-08-07 11:09:00, FLAT, , , , , , , , , , , , , , , 
9.29,9.3,9.3,9.29,2000,7.5972,9.39223128,-0.04,9.318929206,9.320038804,-0.007232302, , 2019-08-07 11:12:00, FLAT, , , , , , , , , , , , , , , 
9.25,9.25,9.25,9.25,100,7.5972,9.390108967,-0.04,9.305143365,9.313368442,-0.013785841, , 2019-08-07 11:15:00, FLAT, , , , , , , , , , , , , , , 
9.15,9.25,9.25,9.04,9649,7.5972,9.388007877,-0.1,9.274114692,9.297809543,-0.031028673, , 2019-08-07 11:18:00, FLAT, , , , , , , , , , , , , , , 
9.1995,9.2,9.2,9.16,700,7.5972,9.38104772,0.0495,9.259191753,9.288446729,-0.014922938, , 2019-08-07 11:21:00, FLAT, , , , , , , , , , , , , , , 
9.22,9.2,9.22,9.2,1600,7.5972,9.374226765,0.0205,9.251353403,9.281927993,-0.007838351, , 2019-08-07 11:24:00, FLAT, , , , , , , , , , , , , , , 
9.2,9.24,9.25,9.2,3000,7.5972,9.36754223,-0.02,9.241082722,9.274125327,-0.010270681, , 2019-08-07 11:27:00, FLAT, , , , , , , , , , , , , , , 
9.23,9.22,9.23,9.22,8600,7.5972,9.360991385,0.03,9.238866178,9.269922915,-0.002216544, , 2019-08-07 11:30:00, FLAT, , , , , , , , , , , , , , , 
9.23,9.23,9.23,9.23,0,7.5972,9.354571558,0,9.237092942,9.266120733,-0.001773236, , 2019-08-07 11:33:00, FLAT, , , , , , , , , , , , , , , 
9.2,9.2,9.2,9.2,300,7.5972,9.348280127,-0.03,9.229674354,9.25982352,-0.007418588, , 2019-08-07 11:36:00, FLAT, , , , , , , , , , , , , , , 
